ID,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
343275,863,2,1360022400,1253,1,1,,1,10490.908333333333
179646,1114,1,1357862400,2604,1,1,,0,18856.616666666665
158413,210,1,1433548800,389,1,1,,0,4512.375
472440,320,1,1377734400,1799,1,0,,0,11671.633333333333
355697,456,1,1424908800,933,1,1,,0,9635.066666666668
384008,748,2,1370476800,369,1,0,,1,3733.1916666666666
367848,772,7,1427155200,0,0,0,,0,0.0
543524,165,7,1419638400,0,0,0,,0,0.0
261048,1036,7,1428451200,0,0,0,,0,0.0
185994,536,3,1383091200,838,1,1,,1,7947.4
222552,707,4,1411689600,887,1,0,,0,7088.466666666666
599139,1072,6,1418428800,383,1,0,,0,3729.7916666666665
451518,570,2,1382400000,566,1,0,,0,3998.825
248568,138,6,1359417600,290,1,0,,0,2705.4
184311,826,5,1366243200,818,1,1,,0,8067.8
117745,456,2,1396051200,968,1,1,,0,8636.558333333332
95321,997,2,1373846400,309,1,0,,0,3368.85
97051,882,4,1420675200,634,1,0,,1,5779.783333333334
320459,682,7,1357257600,1204,1,0,,0,6826.85
382861,928,6,1381190400,1037,1,0,,0,8185.933333333333
547356,650,6,1378944000,598,1,0,,0,5462.816666666667
448041,277,6,1387756800,474,1,0,,0,4839.975
631541,138,1,1395360000,955,1,1,,1,10550.908333333333
305501,326,6,1409875200,550,1,0,,0,5358.65
21693,363,1,1422144000,1001,1,1,,0,9824.016666666666
364283,986,3,1369353600,648,1,1,,0,5987.358333333334
561371,328,7,1362960000,0,0,0,,0,0.0
195790,59,5,1375142400,603,1,0,,0,5449.316666666667
270394,368,6,1436572800,755,1,0,,0,7721.183333333333
164126,210,1,1400544000,373,1,1,,0,3935.0916666666667
515102,892,4,1429228800,0,0,0,,1,0.0
622162,106,5,1401408000,958,1,1,,1,9476.808333333332
665890,577,3,1431129600,449,1,0,,0,4124.3
117941,1062,2,1428105600,675,1,1,,0,7685.316666666667
205475,312,3,1368489600,477,1,0,,0,4254.183333333333
330157,34,2,1375228800,1040,1,1,,0,9006.716666666667
49414,197,7,1436486400,0,0,0,,0,0.0
422419,855,3,1372809600,513,1,0,,0,4279.183333333333
339921,756,4,1361750400,2186,1,0,,1,14801.175
674636,903,5,1405555200,784,1,0,,0,7272.1
686025,1053,7,1390176000,0,0,0,,0,0.0
697570,373,1,1373155200,282,1,0,,1,3618.475
473058,668,7,1414886400,0,0,0,,0,0.0
661462,818,3,1382140800,475,1,0,,1,4353.866666666667
400664,304,5,1379289600,1065,1,0,,0,8041.3
626122,793,6,1367452800,528,1,0,,0,4998.15
18781,390,3,1364169600,1230,1,0,,0,8668.258333333333
197062,834,1,1430524800,932,1,1,,1,9649.0
704919,79,1,1425772800,745,1,1,,0,8354.45
511565,86,7,1358553600,0,0,0,,0,0.0
27908,946,3,1432252800,581,1,1,,0,5355.983333333334
703549,265,7,1390694400,0,0,0,,0,0.0
125187,235,4,1378598400,419,1,0,,0,4401.416666666667
423373,879,2,1427241600,283,1,0,,0,2950.991666666667
201368,1027,6,1390435200,1588,1,0,,0,11741.883333333333
711220,941,3,1397347200,572,1,1,,0,5666.425
470959,456,5,1403136000,1199,1,1,,0,9651.025
135655,1070,7,1429747200,0,0,0,,0,0.0
603463,774,6,1398988800,732,1,0,,0,7267.541666666667
182232,190,1,1410134400,711,1,1,,1,8690.575
58775,960,7,1434067200,0,0,0,,0,0.0
228984,759,5,1409097600,694,1,0,,1,5748.333333333333
493453,946,6,1363564800,322,1,0,,0,2664.125
542885,676,4,1409356800,1917,1,1,,0,8443.375
699013,856,1,1389052800,983,1,0,,0,7485.816666666667
22608,118,1,1405987200,558,1,0,,0,5130.991666666667
39371,691,6,1364342400,657,1,0,,0,6523.016666666666
541816,903,3,1400716800,816,1,1,,0,9137.183333333332
171262,760,2,1392076800,1075,1,0,,1,7958.133333333333
467740,113,3,1394841600,768,1,1,,0,8103.2
23080,1024,7,1408665600,0,0,0,,0,0.0
158377,847,1,1398643200,871,1,0,,0,6001.983333333334
461013,635,3,1432944000,647,1,1,,0,7027.625
287496,110,1,1382745600,752,1,0,,1,6057.841666666666
408979,420,7,1434844800,0,0,0,,0,0.0
677259,569,3,1423872000,650,1,0,,0,4750.066666666667
641823,52,1,1423699200,701,1,1,,0,7767.2
281413,254,1,1433980800,187,1,0,,0,1975.6416666666667
383642,332,4,1382572800,465,1,0,,1,3491.1666666666665
300062,50,1,1380758400,609,1,1,,0,8498.175
634169,386,7,1395360000,0,0,0,,0,0.0
533798,832,3,1380153600,563,1,1,,0,6656.058333333333
369788,207,3,1363737600,1407,1,1,,1,12408.416666666666
514785,549,2,1427500800,574,1,1,,1,7158.558333333333
377351,293,4,1428192000,1028,1,1,,0,11032.625
362150,612,6,1407110400,463,1,0,,0,6019.916666666667
614403,186,1,1436400000,501,1,1,,0,6304.841666666666
345439,535,5,1373414400,927,1,1,,0,8216.925
554820,1089,7,1420588800,0,0,0,,0,0.0
599213,136,3,1390089600,390,1,0,,0,4658.491666666667
28587,513,3,1406937600,1672,1,0,,0,13300.25
215215,276,6,1407196800,250,1,0,,0,2389.525
19594,391,4,1390867200,603,1,0,,0,4951.391666666666
250046,400,5,1378512000,1213,1,1,,0,9295.041666666666
314971,822,3,1432684800,614,1,1,,0,6734.191666666667
604663,1040,7,1437004800,0,0,0,,0,0.0
578018,503,6,1399248000,585,1,0,,0,5774.908333333334
600271,27,6,1400025600,801,1,0,,0,6653.233333333334
185488,886,2,1417305600,698,1,1,,1,7700.008333333333
131195,64,1,1394841600,866,1,1,,0,10964.516666666666
202658,56,4,1357344000,543,1,1,,1,7314.05
375777,289,3,1387929600,523,1,1,,0,6110.0
255741,204,6,1417305600,405,1,0,,0,4292.416666666667
443828,518,1,1403395200,0,0,0,,0,0.0
446346,510,1,1402272000,832,1,0,,1,6788.825
483273,506,2,1431907200,942,1,1,,0,8107.108333333334
585645,80,7,1410134400,0,0,0,,0,0.0
28783,266,3,1417132800,493,1,0,,1,4187.658333333334
519963,453,1,1387238400,1206,1,0,,0,9017.175
149947,797,5,1428278400,629,1,1,,1,6924.875
461942,383,5,1409270400,2477,1,1,,0,20106.225
633833,417,7,1417564800,0,0,0,,0,0.0
3120,745,7,1393891200,0,0,0,,0,0.0
697160,641,3,1402876800,457,1,0,,0,4231.6
296829,488,5,1424217600,416,1,1,,0,4799.108333333334
177148,268,6,1375660800,496,1,0,,0,4463.3
331170,423,3,1426723200,1916,1,1,,1,11649.383333333333
220456,154,6,1435276800,541,1,0,,1,5726.025
191620,307,1,1435017600,493,1,1,,0,6170.958333333333
411789,813,4,1400284800,589,1,1,,0,5630.225
380507,303,3,1437955200,981,1,1,,0,9669.2
372397,286,1,1402099200,447,1,0,,0,4804.033333333334
71977,27,4,1432944000,899,1,0,,0,7197.033333333334
646205,61,2,1391731200,602,1,0,,1,5411.975
376728,127,2,1410220800,678,1,1,,0,7078.758333333333
409002,324,6,1375488000,349,1,0,,0,3220.5416666666665
270351,996,5,1382659200,0,0,1,,0,0.0
176508,794,3,1431907200,517,1,1,,0,4096.633333333333
605077,197,6,1383868800,711,1,0,,0,6566.95
177795,91,7,1408492800,0,0,0,,0,0.0
135056,22,1,1357430400,495,1,0,,0,4053.483333333333
17327,1086,4,1438300800,1009,1,1,,0,11461.1
149024,43,7,1428192000,0,0,0,,0,0.0
612092,569,7,1426377600,0,0,0,,0,0.0
600414,614,1,1432339200,1148,1,1,,1,9438.258333333333
174506,857,6,1376870400,1042,1,0,,0,7584.025
568140,358,3,1429660800,1182,1,1,,0,11112.908333333333
16835,819,7,1426032000,0,0,0,,0,0.0
101795,566,7,1414454400,0,0,0,,0,0.0
113982,939,6,1403222400,589,1,0,,0,5534.808333333333
119674,401,4,1429833600,670,1,0,,0,6106.983333333334
245945,345,5,1435017600,371,1,0,,1,4093.675
178664,42,3,1391904000,1080,1,1,,0,9955.95
195719,64,1,1376179200,572,1,0,,0,5199.966666666666
51915,485,4,1363305600,375,1,0,,0,4010.0333333333333
520151,621,2,1360886400,744,1,0,,0,5323.608333333334
345864,710,2,1367798400,415,1,1,,0,5331.016666666666
108603,370,2,1397260800,609,1,0,,1,6614.575
219371,84,1,1388620800,1195,1,0,,0,9584.616666666667
304395,1044,7,1425427200,0,0,0,,0,0.0
656334,415,1,1368748800,514,1,1,,0,6525.741666666667
658977,12,3,1418342400,881,1,0,,0,6829.941666666667
473023,42,6,1402099200,1218,1,0,,0,9665.85
319211,438,6,1416096000,474,1,0,,0,4402.95
169071,663,6,1378598400,883,1,0,,0,6812.916666666667
101272,941,7,1434672000,0,0,0,,0,0.0
222411,827,2,1417132800,1686,1,1,,1,13996.958333333334
315593,641,1,1357171200,655,1,1,,0,7526.458333333333
181140,749,3,1407974400,489,1,0,,0,4189.558333333333
424712,360,4,1383350400,775,1,0,,0,6395.425
322075,152,6,1397001600,422,1,0,,0,3625.641666666667
506593,1035,4,1379116800,706,1,1,,0,5903.291666666667
194398,792,7,1362096000,0,0,0,,0,0.0
314852,255,1,1429056000,559,1,0,,0,4813.141666666666
22564,307,3,1408492800,222,1,0,,0,1914.8833333333334
101255,283,2,1376784000,656,1,0,,0,5991.991666666667
24305,903,1,1381622400,771,1,0,,0,9450.183333333332
50074,51,7,1385337600,0,0,0,,0,0.0
93289,510,2,1420761600,909,1,1,,0,9297.366666666667
564571,619,4,1370736000,0,0,1,,1,0.0
242136,125,2,1384387200,1808,1,0,,1,13590.583333333334
213323,136,7,1379030400,0,0,0,,0,0.0
349828,889,5,1394841600,505,1,0,,0,4751.433333333333
252491,690,6,1428451200,660,1,0,,0,6612.758333333333
453603,362,1,1426809600,1096,1,0,,0,8635.725
668542,747,3,1421107200,693,1,1,,0,7584.725
337651,693,1,1391040000,329,1,0,,1,3536.65
86854,448,5,1430006400,842,1,1,,0,8744.333333333334
402356,223,7,1364774400,0,0,0,,0,0.0
329407,123,4,1429401600,937,1,1,,0,9038.45
345345,905,5,1363910400,1073,1,1,,0,9632.141666666666
359206,663,5,1377129600,485,1,1,,0,4488.933333333333
542666,402,3,1428796800,580,1,1,,0,5997.083333333333
481347,389,7,1371772800,0,0,0,,0,0.0
390153,599,1,1401753600,1038,1,1,,0,10947.358333333334
257405,378,1,1383782400,700,1,0,,0,5530.591666666666
190857,472,6,1375056000,671,1,0,,0,5368.366666666667
57633,315,1,1435363200,497,1,0,,0,4896.658333333334
158176,22,6,1437177600,486,1,0,,0,4823.383333333333
415066,878,3,1429574400,652,1,0,,0,5662.35
342451,1098,3,1356998400,687,1,1,,1,6034.875
696189,625,5,1385769600,898,1,1,,0,8845.15
203371,866,5,1432080000,691,1,1,,0,7595.441666666667
701112,1047,1,1391472000,698,1,1,,1,8141.016666666666
59965,1085,1,1386547200,705,1,0,,0,6277.6
363102,257,1,1425254400,670,1,0,,1,5742.941666666667
133227,86,4,1399593600,0,0,1,,0,0.0
632858,533,5,1424217600,920,1,0,,0,8713.525
322200,787,7,1410912000,0,0,0,,0,0.0
675470,596,7,1376956800,0,0,0,,0,0.0
693762,857,3,1358035200,801,1,0,,0,6389.425
246512,872,3,1430697600,976,1,0,,0,8036.416666666667
88410,308,3,1363996800,0,0,0,,1,0.0
8403,1032,2,1427587200,855,1,0,,0,6769.141666666666
38354,195,7,1371859200,0,0,0,,0,0.0
460617,656,7,1390694400,0,0,0,,0,0.0
689762,870,7,1356998400,0,0,0,,0,0.0
314406,352,5,1406592000,607,1,0,,0,6246.941666666667
441526,984,4,1411430400,967,1,1,,0,8448.15
639121,1049,5,1396656000,683,1,1,,1,5968.066666666667
159580,141,6,1425859200,582,1,0,,0,6384.241666666667
303582,839,2,1431216000,691,1,1,,1,6977.908333333334
138983,939,5,1382918400,0,0,1,,1,0.0
644434,443,3,1375833600,402,1,0,,0,3688.775
364997,62,3,1433980800,813,1,1,,0,9838.933333333332
514718,21,5,1378425600,592,1,1,,0,6351.8
145595,459,5,1429142400,1140,1,0,,0,8621.141666666666
5950,1085,7,1426291200,0,0,0,,0,0.0
72734,149,1,1366675200,447,1,0,,0,4675.85
562090,424,5,1372636800,0,0,1,,1,0.0
447869,1054,1,1388966400,815,1,1,,0,8807.0
171784,411,6,1395273600,677,1,0,,1,7763.1
616808,265,5,1430870400,548,1,1,,1,5943.425
436135,318,4,1381017600,696,1,1,,0,7197.008333333333
390473,950,5,1422921600,572,1,0,,0,5588.841666666666
326439,1007,4,1384473600,678,1,0,,1,5139.633333333333
699673,187,3,1434499200,760,1,1,,0,7543.9
212943,742,3,1367280000,574,1,0,,0,5530.975
709463,411,2,1409875200,539,1,0,,0,6039.608333333334
367683,541,2,1438214400,897,1,1,,0,9918.841666666667
269244,1112,2,1413158400,639,1,0,,0,6176.775
600506,657,4,1433894400,0,0,0,,0,0.0
337285,817,2,1405123200,3198,1,0,,0,21102.625
591766,733,3,1378425600,3665,1,1,,0,15609.133333333333
606425,1010,4,1413072000,765,1,0,,0,6057.475
73318,287,3,1401321600,750,1,0,,1,6514.816666666667
610540,16,4,1435276800,694,1,0,,1,6747.791666666667
678749,75,6,1434326400,593,1,0,,0,5509.908333333334
206401,219,4,1411516800,302,1,1,,0,3122.258333333333
45999,123,6,1401062400,436,1,0,,0,3632.9416666666666
271332,80,3,1372118400,635,1,1,,0,7083.591666666666
118264,280,1,1361577600,1096,1,0,,1,8270.375
368164,1094,3,1405382400,380,1,1,,0,4681.783333333334
490502,1015,1,1431475200,538,1,1,,0,6490.491666666667
61796,917,2,1372550400,701,1,0,,0,5480.433333333333
562289,577,1,1412640000,614,1,0,,1,5060.025
58171,81,7,1412899200,0,0,0,,0,0.0
4422,59,2,1363996800,608,1,1,,1,6487.525
149597,938,4,1431475200,1021,1,1,,0,9436.858333333334
116636,118,1,1437609600,489,1,0,,0,4917.416666666667
486779,35,2,1391212800,785,1,1,,0,9645.666666666666
274651,78,5,1388707200,541,1,1,,0,4325.475
476484,148,3,1372291200,694,1,0,,0,6365.258333333333
24069,574,2,1384473600,672,1,1,,1,7623.283333333334
148706,1050,7,1377993600,0,0,0,,0,0.0
217293,824,5,1421625600,909,1,0,,0,8417.241666666667
570842,368,3,1376438400,611,1,0,,1,7169.516666666666
90172,938,1,1433289600,976,1,0,,0,8231.041666666666
665448,546,4,1420416000,1897,1,1,,1,16904.316666666666
668805,880,2,1366070400,863,1,1,,1,8074.266666666666
183078,52,3,1396137600,515,1,0,,0,6354.566666666667
609667,580,6,1407024000,2441,1,0,,0,14600.683333333332
449058,696,5,1364169600,1018,1,1,,0,8822.441666666668
584452,642,4,1425427200,0,0,1,,0,0.0
532016,156,2,1389830400,925,1,1,,0,9770.408333333333
151902,193,2,1358899200,930,1,1,,1,7863.416666666667
286680,1085,6,1384128000,557,1,0,,0,5216.041666666667
700283,198,7,1437004800,0,0,0,,0,0.0
291447,669,4,1369699200,378,1,0,,0,3776.85
656694,488,1,1429228800,389,1,0,,0,3792.633333333333
287925,806,6,1365638400,501,1,0,,0,5540.716666666666
495381,28,1,1430006400,610,1,0,,0,5805.891666666666
121759,982,7,1407024000,0,0,0,,0,0.0
245901,668,4,1407024000,1085,1,1,,0,9179.258333333333
435166,900,5,1385683200,529,1,1,,0,5831.816666666667
256066,361,7,1400889600,0,0,0,,0,0.0
613222,177,4,1378252800,469,1,0,,0,4092.7083333333335
362867,493,1,1372204800,743,1,0,,0,6337.333333333333
635536,467,4,1419465600,1756,1,1,,0,15464.116666666667
426914,23,2,1408147200,355,1,0,,0,3636.0416666666665
166759,980,4,1382659200,0,0,1,,0,0.0
190125,453,6,1400457600,827,1,0,,0,7135.041666666667
637233,1047,4,1417564800,538,1,1,,0,5925.741666666667
11863,497,2,1434758400,1083,1,0,,0,8304.008333333333
170592,930,3,1360108800,925,1,1,,0,7997.291666666667
424283,955,6,1415318400,460,1,0,,0,4252.266666666666
360164,565,1,1404345600,924,1,1,,1,8957.133333333333
361485,77,6,1423958400,678,1,0,,0,7448.108333333334
368162,73,5,1395187200,585,1,0,,0,5326.775
137926,491,2,1378771200,651,1,1,,1,7536.141666666666
433228,537,7,1433203200,0,0,0,,0,0.0
49906,8,5,1408320000,684,1,1,,0,6236.175
64840,79,1,1378252800,789,1,1,,0,8711.0
439403,59,7,1424390400,0,0,0,,0,0.0
229348,43,7,1364515200,0,0,0,,0,0.0
524084,201,3,1377993600,373,1,1,,0,4382.35
513911,1053,5,1422057600,1209,1,1,,0,9657.141666666666
332705,503,3,1360972800,383,1,0,,0,4601.191666666667
399166,254,3,1423180800,225,1,1,,0,2633.4416666666666
85421,663,7,1425600000,0,0,0,,0,0.0
624693,616,5,1372464000,958,1,1,,0,9510.175
554828,297,7,1369353600,0,0,0,,0,0.0
298362,723,2,1437177600,514,1,0,,0,5217.65
302736,634,4,1416182400,989,1,1,,0,9120.041666666666
292748,753,3,1377475200,738,1,1,,0,7404.541666666667
406087,965,2,1357603200,694,1,0,,0,5226.041666666667
648686,683,4,1363651200,1254,1,1,,0,12620.425
584287,550,4,1359590400,380,1,0,,0,4217.166666666667
673903,652,1,1384905600,580,1,0,,0,5196.316666666667
255395,44,3,1410307200,0,0,0,,1,0.0
106528,1016,6,1357603200,423,1,0,,0,4156.441666666667
207183,154,7,1403827200,0,0,0,,0,0.0
625205,760,5,1411084800,1273,1,0,,0,7682.508333333333
153632,612,6,1398297600,405,1,0,,0,4857.166666666667
667089,619,1,1387324800,439,1,0,,0,3958.075
594138,810,4,1424390400,541,1,0,,0,5297.466666666666
397155,833,6,1411344000,469,1,0,,0,4059.175
229648,703,4,1399420800,374,1,1,,0,3568.675
75499,720,4,1389398400,700,1,1,,0,7504.658333333334
574004,779,7,1374883200,0,0,0,,0,0.0
384864,186,5,1420761600,359,1,1,,0,3760.7166666666667
621977,539,3,1386201600,1150,1,1,,0,11069.408333333333
400933,847,2,1426291200,812,1,0,,0,5937.35
661106,783,6,1407110400,501,1,0,,0,4765.491666666667
280631,942,3,1359590400,339,1,0,,0,3776.8166666666666
140056,51,1,1409875200,528,1,1,,1,7198.516666666666
659960,1008,7,1398038400,0,0,0,,0,0.0
23530,540,1,1368489600,0,0,1,,0,0.0
635847,465,3,1370217600,496,1,0,,0,5384.983333333334
705039,229,7,1360627200,0,0,0,,0,0.0
52058,308,6,1405900800,739,1,0,,0,6547.2
355322,921,3,1428883200,1050,1,0,,0,8372.408333333333
440391,795,1,1374192000,657,1,1,,1,7774.033333333334
140404,1037,7,1417132800,0,0,0,,0,0.0
605897,291,1,1405900800,0,0,0,,1,0.0
431530,388,1,1364601600,1397,1,1,,0,13189.583333333334
27961,527,6,1429488000,1027,1,0,,0,10227.666666666666
390294,305,5,1394150400,321,1,0,,1,3083.8333333333335
448024,305,7,1420243200,0,0,0,,0,0.0
633618,1110,4,1431561600,473,1,0,,0,4639.958333333333
613780,952,3,1418860800,494,1,1,,0,5765.55
75448,819,4,1360627200,565,1,1,,0,6024.441666666667
261954,190,7,1361059200,0,0,0,,0,0.0
377705,166,5,1393977600,617,1,1,,0,6535.291666666667
150888,470,2,1393372800,1839,1,1,,0,15500.15
53666,296,3,1373155200,792,1,1,,0,7476.683333333333
76773,73,5,1428019200,489,1,0,,0,4451.433333333333
258637,458,6,1358640000,801,1,0,,1,6938.35
458058,873,6,1409097600,236,1,0,,0,2135.866666666667
417637,914,2,1427241600,1151,1,0,,0,8824.6
160078,738,2,1422316800,666,1,1,,1,7396.816666666667
446747,1096,3,1429574400,671,1,1,,0,6690.916666666667
691730,772,3,1368316800,556,1,1,,0,5582.741666666667
16493,1022,1,1432252800,1121,1,1,,1,11457.3
465198,273,6,1376611200,494,1,0,,0,4462.925
275212,893,5,1393200000,812,1,1,,0,7452.8
358519,1011,2,1407369600,831,1,1,,1,8050.35
183564,1,2,1414022400,635,1,1,,0,6319.766666666666
37541,989,2,1370476800,636,1,1,,0,6207.758333333333
495941,565,5,1367107200,816,1,1,,1,8035.191666666667
396321,220,1,1381363200,837,1,1,,0,8184.641666666666
293778,555,1,1402099200,353,1,0,,0,3445.225
508591,480,1,1425168000,657,1,0,,0,4998.391666666666
5101,368,3,1433030400,724,1,1,,0,9913.433333333332
318076,613,3,1408060800,1058,1,1,,1,8094.316666666667
500151,456,4,1409616000,940,1,1,,0,6572.033333333334
421496,682,4,1392249600,2816,1,1,,0,18342.458333333332
363809,199,1,1428537600,518,1,0,,0,5482.575
121507,776,2,1414281600,466,1,0,,0,3788.116666666667
110390,418,3,1408752000,530,1,1,,1,5457.708333333333
490544,1106,2,1382227200,586,1,1,,0,5757.308333333333
547100,413,7,1419033600,0,0,0,,0,0.0
105099,624,3,1420848000,606,1,0,,1,5700.533333333334
209739,497,6,1436227200,779,1,0,,1,6379.1
242123,350,2,1401148800,471,1,0,,1,5198.3
626834,545,1,1374796800,1531,1,1,,0,13650.425
246953,7,5,1427328000,810,1,0,,0,7306.541666666667
22612,766,3,1404691200,469,1,0,,1,4353.816666666667
120939,12,2,1390262400,796,1,0,,0,5968.591666666666
564178,499,3,1408060800,759,1,1,,0,5819.191666666667
600348,295,5,1367452800,910,1,1,,1,8412.166666666666
345579,793,1,1421452800,402,1,0,,0,3818.55
161601,1060,7,1433289600,0,0,0,,0,0.0
457001,574,2,1366848000,691,1,1,,0,8431.233333333334
365393,799,4,1378857600,808,1,1,,0,8317.133333333333
618098,870,7,1427932800,0,0,0,,0,0.0
18202,967,3,1431648000,722,1,0,,0,6578.65
668906,486,6,1359763200,343,1,0,,0,2870.233333333333
511961,212,4,1428451200,439,1,0,,0,4313.908333333334
315985,842,4,1411516800,973,1,0,,0,14146.783333333333
332030,715,2,1420761600,437,1,0,,1,4563.791666666667
679579,555,4,1411344000,555,1,1,,0,5686.425
114515,603,4,1432598400,884,1,1,,0,8528.316666666668
413002,471,3,1416009600,492,1,0,,0,4857.158333333334
41383,257,1,1437868800,552,1,0,,0,5031.333333333333
397849,85,7,1433635200,1587,1,0,,0,11836.291666666666
150978,330,4,1381795200,474,1,1,,0,4807.358333333334
686910,530,5,1426809600,798,1,1,,0,7567.908333333334
262686,775,5,1371168000,592,1,1,,0,7475.45
321377,365,3,1424649600,535,1,0,,0,4610.425
495038,90,1,1387065600,1146,1,0,,0,8854.683333333332
696173,916,1,1412812800,799,1,1,,0,8197.016666666666
584426,703,2,1435622400,361,1,0,,1,3454.275
385786,918,6,1397606400,267,1,0,,0,2454.05
598527,1062,3,1383696000,672,1,1,,0,7557.225
637614,787,6,1381017600,906,1,0,,0,7840.883333333333
91868,92,2,1435708800,373,1,0,,0,3912.8166666666666
547800,912,3,1436400000,558,1,0,,0,5180.233333333334
101781,205,1,1433980800,1014,1,1,,0,11183.375
130768,949,6,1365984000,332,1,0,,0,2705.233333333333
637147,1096,7,1394064000,0,0,0,,0,0.0
143757,425,2,1416096000,515,1,1,,0,5018.05
18516,358,4,1409702400,938,1,0,,1,7593.675
205081,553,3,1427155200,548,1,0,,1,5335.95
676514,1069,2,1405123200,934,1,1,,0,8223.733333333334
679267,47,6,1376265600,795,1,0,,0,6588.258333333333
357481,679,3,1424390400,1130,1,1,,0,10423.55
172397,709,2,1423872000,1598,1,1,,0,13059.766666666666
301639,1010,4,1364515200,761,1,1,,1,8351.0
436464,1025,5,1390176000,753,1,0,,0,5970.766666666666
51307,802,2,1395187200,466,1,1,,0,5722.358333333334
119032,1023,7,1400457600,0,0,0,,0,0.0
146264,1114,1,1411776000,3122,1,1,,0,20872.991666666665
494120,765,5,1384214400,700,1,0,,0,6684.883333333333
15813,405,5,1400025600,437,1,0,,0,3734.491666666667
152143,1040,7,1361404800,0,0,0,,0,0.0
67366,666,6,1367539200,696,1,0,,0,6749.466666666666
675086,809,6,1414713600,656,1,0,,0,7091.208333333333
359511,372,6,1397433600,663,1,0,,0,6889.8
184581,872,2,1372204800,694,1,0,,0,6586.6
704267,538,3,1435017600,529,1,0,,0,5180.216666666666
589924,885,7,1403136000,0,0,0,,0,0.0
638669,861,7,1375920000,0,0,0,,0,0.0
489102,358,4,1410480000,0,0,0,,1,0.0
441499,20,3,1420156800,843,1,0,,0,6314.5
79763,450,2,1427846400,1017,1,0,,1,7275.35
283590,730,6,1410220800,828,1,0,,0,7108.05
521187,526,5,1371686400,1279,1,1,,1,9759.825
126219,541,4,1411084800,839,1,0,,0,6325.525
263512,641,2,1378425600,512,1,1,,1,4810.35
556523,123,7,1375228800,0,0,0,,0,0.0
552416,860,5,1362787200,784,1,0,,1,5744.291666666667
476964,233,2,1432684800,1175,1,1,,0,12376.075
424933,683,5,1399161600,858,1,0,,0,7687.191666666667
541466,262,4,1409961600,2866,1,1,,0,18163.6
207948,31,7,1358294400,0,0,0,,0,0.0
49721,1040,5,1360886400,910,1,0,,0,7099.4
